,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
609,1,5,1,13,4,9,3,5,6,0,0,4,4,5,2,5,9,1,11,0,10,12,2,6,0,0,9,18,8,4,4,13,8,24,1,0,11,5,3,6,28,1,6,7,3,0,0,8,15,7,24,0,1,5,7,8,28,13,6,2,10,8,11,3,5,10,2,1,0,0,9,0,2,0,0,6,0,4,0,2,12,0,0,0,4,8,0,0,1,5,3,0,12,6,0,10,9,0,1,0,37,12,0,0,7,1,12,16,0,31,2,6,9,5,16,7,0,5,9,1,6,11,0,5,2,6,4,9,2,0,0,1,0,12,0,2,5,3,4,7,0,7,0,0,0,0,5,6,7,5,0,8,36,17,2,0,0,0,1,0,5,0,23,2,7,0,0,6,0,15,4,28,1,1,3,0,1,2,3,4,0,4,1,3,20,10,15,5,1,3
610,2,8,6,8,6,1,2,6,5,0,0,6,7,5,0,5,7,2,13,6,21,25,3,2,0,2,1,8,11,0,16,17,7,13,2,3,5,1,18,10,11,0,10,28,0,1,0,6,8,7,17,0,0,5,3,10,38,7,7,4,2,7,4,1,0,6,7,2,0,0,6,1,2,1,0,5,0,4,1,0,4,5,6,0,1,1,3,0,4,0,4,0,6,8,14,30,3,13,0,2,26,8,0,1,7,1,6,8,0,11,3,5,11,8,2,0,2,6,17,5,2,13,0,4,0,4,0,0,0,0,0,1,0,4,1,21,4,0,0,3,0,13,0,0,5,0,11,14,0,8,6,12,28,12,2,0,0,1,1,0,3,0,16,4,4,0,0,11,0,9,12,25,0,1,0,0,8,0,4,7,1,1,3,3,25,7,17,1,3,7
611,5,6,2,5,10,3,1,3,2,0,0,1,3,1,0,1,2,4,2,0,7,8,1,1,0,1,7,8,29,7,11,20,3,43,4,0,1,0,2,8,6,1,5,14,1,0,0,1,0,12,18,0,0,1,0,9,36,8,4,0,2,6,6,1,1,2,4,1,0,0,7,0,1,2,0,1,0,0,0,2,2,6,3,0,0,1,0,0,1,1,5,0,9,5,0,5,3,0,0,0,27,3,1,0,4,0,6,5,0,7,1,8,9,6,16,6,0,2,11,0,8,6,0,3,1,3,0,1,0,2,0,1,0,1,0,1,1,0,0,1,0,9,0,0,4,0,4,5,1,1,0,12,25,8,1,0,0,1,8,0,0,0,24,1,8,0,0,2,0,12,0,28,1,1,10,1,2,2,4,17,1,6,4,2,18,6,3,6,5,7
612,1,9,0,7,8,5,4,9,8,0,0,2,1,4,1,4,7,5,10,0,3,7,2,12,5,0,6,23,37,6,6,18,4,19,2,0,3,7,4,6,9,0,9,10,5,0,0,6,8,14,28,0,0,3,2,9,33,11,15,1,2,3,11,0,3,9,7,3,0,0,10,0,2,0,0,4,0,3,0,4,18,0,5,0,3,5,1,0,2,2,3,0,14,10,1,14,8,0,1,0,35,11,0,0,8,2,2,15,0,22,2,13,10,6,17,0,0,10,19,3,11,15,0,5,0,0,0,6,4,0,0,3,0,5,0,11,2,1,11,10,0,9,0,0,2,0,9,11,2,4,4,10,28,8,1,0,0,2,4,0,1,0,7,1,8,0,0,5,1,11,5,26,0,0,2,0,1,1,3,6,0,2,0,1,15,7,14,7,1,4
613,0,4,1,2,7,4,2,7,3,0,0,1,6,3,0,2,2,5,3,0,2,4,0,1,1,0,4,10,49,3,9,8,3,36,2,0,4,0,1,7,9,0,6,18,0,0,2,6,0,9,27,0,2,5,2,5,34,5,12,0,2,5,8,7,7,3,6,7,0,0,6,0,0,0,0,3,0,1,0,2,4,2,4,0,2,1,5,0,4,0,5,0,8,8,0,5,4,0,0,0,37,4,2,0,9,3,9,1,0,11,1,7,11,6,14,3,1,10,5,0,3,10,0,3,8,12,0,1,2,0,0,0,0,1,0,2,1,0,0,0,0,11,0,0,1,0,10,1,0,3,0,10,25,9,0,0,0,4,1,0,0,0,19,1,4,0,0,2,0,12,1,29,0,0,2,0,0,1,0,3,0,3,0,2,16,3,8,6,6,5
614,1,4,4,3,2,1,0,0,3,0,0,1,11,3,0,5,4,3,7,2,11,7,1,3,1,2,0,11,11,0,12,13,3,13,1,3,5,0,11,5,7,0,10,31,2,0,0,4,5,14,20,0,0,3,1,8,23,4,4,0,1,4,2,4,0,3,9,0,0,0,3,0,0,0,0,2,0,2,0,0,1,4,3,0,0,1,0,0,3,0,1,0,5,6,21,16,2,2,0,11,6,5,0,0,10,0,3,3,0,13,1,4,14,5,8,2,4,5,2,0,1,2,0,4,2,3,0,5,0,0,0,2,0,1,0,2,4,0,0,5,0,10,0,0,4,0,8,19,0,3,6,8,28,9,4,0,0,0,1,0,4,0,25,1,5,1,0,2,0,11,2,26,0,0,6,0,2,0,3,5,1,0,3,2,29,11,9,5,4,5
615,2,3,3,8,4,1,0,3,4,0,0,4,3,1,1,1,5,6,5,0,8,6,3,0,0,0,4,11,33,6,7,26,4,32,6,3,4,0,3,5,1,0,5,19,0,0,1,6,4,21,16,0,0,3,1,9,28,8,8,2,6,2,8,3,1,3,9,1,0,0,7,0,2,0,0,6,0,1,0,1,1,3,3,0,1,0,2,0,0,1,5,0,7,8,0,3,2,0,0,0,37,3,0,0,4,0,4,1,0,2,1,8,9,8,9,2,0,7,9,0,2,8,0,2,2,2,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,9,0,0,0,0,9,7,0,4,2,5,23,7,2,0,0,1,1,0,1,0,22,1,3,0,1,2,1,7,1,31,0,0,5,0,5,0,3,6,1,3,2,5,19,4,12,7,1,5
616,0,4,0,6,9,4,1,6,8,0,0,3,3,5,0,2,7,21,8,0,5,25,4,13,0,0,10,14,36,2,8,24,8,45,8,1,2,1,7,2,5,2,2,26,5,0,0,8,5,12,17,0,0,4,1,8,25,11,4,0,4,4,14,2,1,4,5,2,0,0,8,1,3,0,0,6,0,2,0,3,9,7,5,0,4,3,1,0,1,0,8,0,10,9,0,9,4,0,0,0,33,2,0,0,5,1,10,12,0,7,5,14,7,12,27,1,1,10,8,0,3,4,0,3,0,1,3,0,2,0,0,3,0,4,0,2,1,0,1,1,0,14,0,0,1,0,11,5,0,3,2,16,26,9,0,0,0,0,2,0,0,0,29,1,16,0,0,12,1,16,6,27,0,0,7,0,6,0,2,3,4,4,8,7,27,3,17,3,6,8
617,0,5,1,2,5,4,3,4,4,0,0,0,4,3,1,1,3,0,7,0,2,6,4,8,2,2,9,12,17,3,11,13,4,25,0,0,11,4,1,5,11,0,10,8,3,0,1,2,4,12,22,0,0,4,1,10,32,10,6,1,4,7,13,0,2,7,3,1,0,0,8,0,3,0,0,2,0,0,0,2,13,0,0,0,5,5,0,0,1,0,3,0,5,4,0,4,5,0,0,0,31,15,0,0,9,0,5,9,0,26,0,7,14,4,12,4,0,8,8,0,2,20,0,3,0,0,0,2,0,0,0,1,0,7,0,11,2,1,5,2,0,11,0,0,0,0,1,3,13,5,0,11,24,10,1,1,0,3,7,0,0,0,14,0,7,0,0,2,0,13,2,38,1,1,2,0,0,1,3,6,0,10,0,1,13,3,7,2,2,2
618,0,6,0,9,9,2,3,3,4,0,0,3,7,7,3,2,5,2,7,1,2,4,5,2,1,1,8,14,46,5,9,15,2,23,1,0,6,5,2,4,10,0,9,9,8,0,1,4,4,15,23,0,0,6,4,8,31,8,15,3,2,9,12,0,6,4,7,4,2,0,4,0,0,2,0,2,0,3,0,2,8,4,2,0,2,3,0,0,2,4,3,0,7,10,2,17,5,0,1,2,41,14,0,0,8,1,6,20,0,14,0,6,9,4,7,1,1,10,10,0,5,9,0,3,12,3,1,1,2,1,0,2,0,4,1,6,3,0,2,2,0,18,0,0,1,0,4,4,1,5,1,7,28,14,1,0,0,0,4,0,2,0,16,2,4,0,0,4,0,12,3,34,1,0,2,0,0,0,2,12,0,3,0,1,17,3,11,3,1,8
619,0,5,0,9,4,8,2,6,3,0,0,5,15,3,0,0,3,6,5,0,6,4,5,9,1,0,4,11,41,4,9,14,1,27,1,0,7,0,2,3,2,0,8,12,0,0,0,3,5,21,28,0,0,5,1,6,27,9,36,3,3,3,12,0,6,3,6,3,0,0,3,0,2,0,0,4,0,2,0,2,5,2,0,0,2,5,6,0,2,1,2,0,1,3,1,5,2,0,1,1,43,6,0,0,8,1,6,9,0,13,1,7,12,8,13,3,3,8,6,0,5,22,0,5,1,3,2,8,8,0,0,0,0,4,0,4,2,0,0,3,0,12,0,0,1,0,2,11,0,1,7,11,24,12,3,0,0,0,1,0,8,0,19,1,3,0,0,2,0,15,0,35,0,1,1,0,0,0,3,4,0,2,0,3,17,4,5,10,2,5
620,0,1,0,2,2,5,2,7,2,0,0,5,3,4,1,1,9,2,8,12,6,8,0,5,1,2,0,7,5,0,14,9,4,16,1,1,4,1,5,7,84,0,4,42,0,0,1,5,7,10,21,0,0,3,1,10,31,5,45,2,5,3,11,0,2,4,10,0,0,0,4,1,0,0,0,1,0,1,0,5,3,1,4,0,4,3,0,0,4,1,6,0,12,10,21,15,5,1,1,13,7,7,0,0,11,1,6,8,0,53,2,11,7,8,3,18,3,15,6,2,2,4,0,3,2,4,0,0,5,0,0,1,0,2,0,14,10,0,0,3,0,11,0,0,1,0,8,17,6,4,5,5,27,13,2,0,0,0,0,0,9,0,22,0,9,0,2,2,0,9,3,32,0,0,3,0,5,1,5,6,0,1,0,7,27,9,8,3,5,2
621,2,6,0,6,7,5,0,3,3,0,0,5,2,7,0,1,11,0,9,0,6,10,7,9,1,0,11,20,10,5,5,11,10,24,3,0,7,3,1,5,15,0,7,14,7,0,0,7,7,14,22,0,0,7,0,14,30,13,9,0,11,5,16,2,5,1,5,0,0,0,5,0,2,0,0,7,0,1,0,1,20,3,3,0,7,2,0,0,0,3,7,0,7,7,1,8,12,0,0,0,36,25,0,0,9,2,7,14,0,37,2,7,10,10,11,9,0,5,8,0,4,11,0,3,2,1,0,2,1,0,0,2,0,8,1,5,5,1,4,3,0,11,0,0,0,0,1,19,8,9,0,9,31,18,1,1,0,0,1,0,1,0,17,1,4,0,0,2,0,15,3,30,1,0,2,0,0,0,0,12,0,5,0,0,19,6,15,6,11,6
622,0,1,1,9,6,3,1,3,2,0,0,2,7,2,0,1,3,2,5,3,8,3,0,2,0,1,0,10,13,2,16,11,4,10,3,3,5,0,7,4,0,2,9,22,0,0,0,5,6,11,15,0,0,4,1,10,23,3,14,0,4,2,4,6,3,3,1,0,0,1,9,0,0,0,0,3,0,1,0,1,0,4,0,0,0,0,0,0,0,0,2,0,2,6,2,8,0,0,0,0,17,2,1,0,3,2,4,2,0,2,2,2,8,5,8,3,0,3,4,2,3,7,0,4,0,1,0,0,0,0,0,0,0,2,1,10,1,0,0,2,0,12,0,0,0,0,10,4,0,0,6,6,22,10,3,0,0,0,0,0,0,0,24,0,9,3,0,3,1,10,0,30,0,0,1,0,3,1,0,4,0,5,1,0,12,1,6,8,1,7
623,2,3,2,8,5,0,0,11,3,0,0,8,5,5,0,4,5,4,7,8,11,15,1,5,1,1,0,4,4,0,7,20,4,8,0,2,6,1,4,3,39,0,2,36,1,0,0,6,5,8,26,0,0,3,0,5,24,7,9,0,1,4,11,0,2,2,6,0,0,0,7,0,1,0,0,5,0,0,0,0,3,3,2,0,1,2,0,0,1,1,4,0,10,11,15,13,2,10,0,17,13,6,0,5,8,0,3,11,0,17,0,5,12,5,7,6,2,4,9,1,0,2,0,5,1,1,4,0,3,0,0,2,0,1,0,9,6,0,0,1,0,17,0,0,3,0,6,10,0,2,6,9,31,5,2,0,0,2,3,0,1,1,26,0,6,2,0,4,2,11,2,20,0,0,1,0,9,0,1,2,0,0,2,3,30,4,3,3,10,7
624,3,2,2,10,1,3,1,2,3,0,0,1,7,4,0,4,3,5,4,7,8,6,0,3,1,1,1,11,9,1,12,13,4,7,0,0,5,1,6,1,26,0,4,42,1,5,0,3,6,13,18,0,0,1,0,8,32,3,12,0,1,7,11,0,1,3,4,0,0,0,3,0,2,0,0,2,0,2,0,0,1,5,1,0,1,2,0,0,2,0,4,0,6,2,9,15,3,4,0,9,12,1,0,3,6,3,5,11,0,23,4,5,12,4,4,18,3,2,8,3,2,7,0,3,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,14,0,0,0,0,1,7,0,0,6,3,22,9,3,0,0,0,2,0,0,1,18,0,2,0,0,2,0,10,1,29,0,0,0,0,4,0,1,9,2,2,2,4,25,8,2,2,1,2
625,9,1,1,6,6,3,0,6,1,0,0,1,1,1,0,1,3,3,7,1,6,1,3,2,0,0,0,9,4,0,11,13,10,26,2,1,7,0,2,3,2,0,1,17,2,0,0,3,7,9,25,0,0,4,1,6,23,10,5,0,3,2,8,0,1,3,9,0,0,0,6,0,1,1,0,1,0,0,0,0,1,4,2,0,1,1,0,0,3,0,1,0,6,11,7,11,2,10,0,1,15,2,0,2,8,1,4,17,0,1,3,3,6,9,15,3,1,10,7,0,10,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,1,0,3,7,0,4,5,4,28,13,3,0,0,0,0,0,0,1,19,0,1,0,1,4,0,6,0,30,0,1,1,0,2,1,2,9,2,3,3,4,24,0,5,5,6,6
626,1,3,3,12,5,2,1,5,0,0,0,1,1,1,0,1,1,0,4,4,4,2,0,2,1,0,0,8,3,0,13,16,7,14,0,5,7,0,9,7,1,2,3,27,1,0,0,3,4,6,18,0,0,3,0,11,30,9,6,0,4,9,7,0,3,2,4,0,0,1,7,0,0,1,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,0,1,8,4,7,2,4,0,2,7,2,0,1,6,0,1,4,0,8,3,6,8,4,3,2,0,2,5,1,0,4,0,2,1,2,0,0,0,4,0,0,0,2,1,10,1,0,0,2,0,13,0,0,1,0,4,6,0,2,10,14,24,6,0,0,0,0,4,0,1,4,13,0,2,0,0,0,0,7,1,26,0,0,4,0,12,1,10,7,0,2,2,5,20,10,3,7,5,3
627,1,7,1,4,6,0,2,9,4,0,0,4,6,8,0,2,2,7,7,5,6,3,0,5,0,0,2,8,19,1,11,15,3,24,0,2,6,0,6,5,0,0,9,26,2,3,1,1,3,18,16,0,0,0,0,3,30,6,9,1,3,1,5,1,4,2,9,1,0,0,5,0,0,0,0,1,0,5,0,0,1,5,0,0,2,3,0,0,3,0,2,0,2,5,6,5,4,2,0,1,12,4,0,1,9,1,6,7,0,15,2,5,9,7,8,10,0,11,13,2,3,8,0,2,0,3,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,6,7,2,4,11,5,27,10,0,0,0,0,2,0,3,0,13,1,2,0,2,7,1,14,3,31,0,0,3,0,1,1,1,2,0,4,0,0,27,8,11,4,0,2
628,8,6,0,8,10,1,2,5,2,0,0,1,4,2,0,1,0,8,4,0,4,9,2,7,0,1,2,12,34,4,6,13,3,40,4,0,4,0,2,6,0,0,7,14,1,0,1,2,5,12,15,0,0,1,0,3,25,5,3,0,2,7,4,2,1,0,8,3,0,0,9,0,3,1,0,4,0,1,0,0,3,4,4,0,2,0,4,0,0,0,4,0,4,9,0,3,5,0,1,1,27,1,1,1,7,0,5,6,0,7,3,11,7,4,13,2,2,9,10,0,3,8,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,12,0,0,0,0,8,2,0,0,2,10,25,11,1,0,0,1,2,0,0,0,12,0,4,0,0,4,1,11,2,23,0,0,2,0,0,0,2,4,4,4,2,1,20,7,11,6,2,4
629,3,1,1,8,6,2,1,4,7,0,0,1,5,3,0,3,2,3,7,8,8,20,0,4,3,3,0,6,6,0,11,16,4,3,0,2,6,0,9,3,28,0,7,31,0,0,0,1,4,16,22,0,0,1,0,6,29,2,1,0,5,3,1,4,2,3,8,0,0,0,6,1,2,1,0,5,0,1,0,0,3,2,1,0,2,1,0,0,3,0,2,0,3,2,6,11,5,1,0,2,7,2,0,1,9,0,3,12,0,13,0,1,14,3,4,7,5,10,7,6,0,4,0,2,1,3,0,1,2,0,0,1,0,0,0,7,2,0,0,0,0,8,0,0,1,0,9,7,0,2,2,9,24,17,5,0,0,0,1,0,3,1,12,1,2,0,0,2,1,11,1,20,0,0,3,0,4,0,3,10,2,2,4,1,27,7,12,5,5,4
630,0,4,1,12,9,9,3,1,6,0,0,4,1,5,2,2,10,4,12,0,6,6,2,5,2,0,15,18,45,3,7,14,3,24,3,0,10,3,0,8,9,0,7,15,2,0,1,5,6,8,28,0,0,10,0,11,30,14,13,1,1,6,10,1,4,9,5,0,0,0,8,0,1,0,0,8,0,1,0,2,16,0,1,0,7,8,1,0,0,0,3,0,10,9,1,4,2,0,2,1,47,22,0,2,7,2,5,12,0,18,1,9,9,7,22,2,0,8,7,0,2,19,0,0,0,0,1,3,0,0,0,3,0,2,0,6,3,1,9,4,0,9,0,0,1,0,5,12,12,4,1,12,31,11,1,0,0,0,2,0,1,0,9,2,10,0,2,3,2,9,1,25,0,0,1,0,1,0,4,4,4,1,0,1,18,4,9,3,3,2
631,0,6,2,4,3,6,4,6,6,0,0,2,3,8,0,1,3,12,4,0,11,15,3,11,4,0,14,21,60,4,9,16,3,41,8,0,12,1,1,4,12,1,4,16,6,0,0,9,6,13,25,0,0,4,2,11,35,8,6,3,5,1,10,3,7,7,5,2,0,0,5,0,2,0,0,9,0,6,0,2,12,1,4,0,1,3,4,0,1,0,0,0,8,7,1,8,8,0,5,2,42,10,0,0,9,1,13,14,0,9,4,19,6,9,27,3,0,13,13,2,1,9,0,2,1,1,0,3,2,0,0,3,0,3,0,6,2,0,5,2,0,5,0,0,0,0,10,3,1,2,0,9,27,15,4,0,0,0,4,0,1,0,17,0,12,0,1,3,1,16,2,27,0,0,6,0,0,0,2,5,4,4,1,1,20,5,11,9,0,7
632,0,3,0,8,0,1,0,6,4,0,0,1,5,1,0,0,1,1,4,6,9,13,1,8,1,3,0,6,8,0,14,19,8,1,0,0,8,0,7,6,24,0,11,29,0,0,0,5,8,9,27,0,1,5,2,10,30,4,15,0,2,2,8,5,0,4,6,0,0,0,3,0,4,0,0,2,0,2,0,1,1,2,0,0,1,2,0,0,2,0,5,0,7,6,16,17,2,3,0,14,19,2,0,0,11,2,3,10,0,15,5,5,3,14,4,5,6,5,10,12,1,1,0,3,0,0,0,0,0,0,0,2,0,2,1,18,4,0,0,2,0,14,0,0,2,0,11,20,0,5,4,11,24,11,1,0,0,0,2,0,0,1,16,0,6,0,3,15,0,14,4,24,0,0,2,0,16,1,4,1,0,2,4,5,22,5,12,4,0,6
633,5,5,0,5,0,2,2,5,4,0,0,3,1,0,1,3,2,3,3,2,3,4,0,10,1,9,0,8,7,0,10,8,8,19,0,0,3,1,4,6,60,0,1,34,2,1,0,6,6,10,23,0,0,6,1,6,27,3,8,0,3,1,28,0,0,3,9,0,0,0,6,1,1,0,0,5,0,2,0,7,2,1,4,0,3,0,0,0,6,0,7,0,5,4,13,21,7,0,0,15,10,5,0,3,11,0,2,12,1,50,1,8,9,9,5,6,3,8,7,6,4,5,0,2,0,1,0,0,1,0,0,0,0,1,0,17,3,0,1,0,0,10,0,0,1,0,3,17,1,7,0,3,24,9,3,0,0,0,4,0,2,1,17,0,4,0,2,5,0,7,7,20,1,0,3,0,4,3,1,7,1,3,1,3,24,19,10,8,0,3
634,1,3,0,7,5,5,4,2,8,0,0,1,8,9,1,3,8,1,8,0,0,8,5,9,3,1,6,19,11,4,6,17,6,28,1,0,7,2,3,4,21,0,4,9,6,0,0,2,4,8,23,0,0,4,0,14,44,12,3,1,2,10,16,0,5,2,7,3,0,0,7,0,1,2,0,5,0,0,0,1,21,3,2,0,4,5,0,0,1,0,1,0,6,11,1,10,6,0,0,0,33,13,0,0,6,2,5,20,0,25,2,5,7,5,12,4,1,7,5,1,3,13,0,3,0,3,0,1,1,0,0,1,1,9,0,3,2,0,4,1,0,9,0,0,3,0,4,9,7,6,0,8,31,10,5,1,0,0,4,0,1,0,14,0,9,0,0,2,0,17,2,27,1,0,4,0,1,0,2,11,2,2,0,1,21,6,13,3,6,4
635,3,1,1,7,4,2,1,2,1,0,0,4,4,1,0,2,1,6,10,0,13,9,0,0,0,1,1,7,13,0,19,11,3,13,1,3,3,0,11,1,5,0,7,21,0,0,0,1,6,9,23,0,0,1,0,13,23,6,3,0,1,5,7,1,1,4,4,0,0,0,4,0,0,0,0,4,0,2,0,0,1,4,2,0,0,2,0,0,2,0,1,0,3,4,7,20,2,6,0,1,18,4,0,1,9,1,0,1,0,10,3,4,6,9,2,4,1,6,10,6,1,7,0,1,1,5,0,0,0,0,0,2,0,0,5,10,2,0,0,2,0,18,0,0,1,0,8,21,0,2,10,9,23,9,2,0,0,1,0,0,0,1,13,0,2,0,0,6,0,13,1,28,0,0,2,0,6,1,3,10,0,3,1,1,18,2,5,7,5,8
636,0,7,0,2,3,5,3,9,6,0,0,1,6,1,0,2,5,13,5,0,3,6,2,5,3,0,15,15,58,6,8,11,2,40,2,0,6,1,2,4,5,0,9,9,6,1,1,2,4,11,20,0,0,9,0,10,34,10,4,0,4,3,11,0,3,4,4,9,0,0,7,0,3,0,0,3,1,4,0,1,14,0,1,0,0,5,4,0,0,2,7,0,8,9,0,3,3,0,0,0,41,6,1,0,7,0,6,8,0,10,1,9,12,4,20,2,2,9,8,0,1,11,0,5,0,0,0,1,0,0,0,1,0,1,0,3,4,1,5,0,0,12,0,0,4,0,8,6,0,7,0,4,25,9,2,1,0,0,0,0,3,0,20,0,4,0,0,1,1,17,2,22,0,0,3,0,0,0,1,0,1,5,0,4,14,8,11,5,1,4
637,1,6,0,12,7,8,2,7,5,0,0,1,5,6,0,5,8,1,12,0,3,11,5,8,3,1,6,18,20,3,6,10,4,26,2,0,12,6,2,6,23,0,3,13,4,0,0,8,7,10,27,0,0,3,1,12,23,8,11,1,5,9,14,2,6,6,11,3,0,0,8,0,3,0,0,9,0,4,0,2,12,0,4,0,3,4,0,0,3,2,1,0,13,3,0,6,14,0,0,0,34,9,0,0,10,0,2,17,0,31,3,9,6,5,20,2,0,7,7,2,4,15,0,1,0,3,0,2,0,0,0,0,0,11,0,5,4,0,5,2,0,10,0,0,0,0,1,3,9,9,0,11,32,12,2,0,0,0,2,0,6,1,16,0,6,0,0,3,0,11,6,31,2,0,0,0,0,0,2,7,1,9,0,2,23,5,8,7,9,10
638,0,4,2,5,4,3,2,0,7,0,0,3,1,0,0,2,0,1,4,4,1,6,0,2,1,1,2,6,10,0,13,9,9,18,2,0,4,0,0,6,61,0,4,30,1,0,0,1,3,16,22,0,0,3,0,16,33,3,16,0,4,4,9,1,0,3,8,1,0,0,4,0,0,1,0,3,0,0,0,9,3,0,0,0,4,1,0,0,1,5,2,0,5,2,6,12,4,0,0,6,2,4,0,0,9,0,3,5,0,37,4,9,10,4,3,8,1,3,5,1,5,9,0,4,1,2,0,0,1,0,0,1,0,1,0,12,1,0,0,1,0,12,0,0,3,0,9,9,0,1,0,4,23,17,4,0,0,0,6,0,0,1,20,0,3,0,1,2,1,6,1,27,0,0,0,0,1,0,3,6,0,5,0,3,22,6,9,5,6,5
639,0,7,4,5,4,5,0,3,2,0,0,4,3,2,0,5,2,4,3,0,2,4,8,3,1,1,9,13,44,2,7,9,5,34,1,0,9,2,2,6,1,1,15,15,2,0,0,5,8,19,24,2,0,5,0,8,27,15,5,2,3,7,4,1,4,3,6,3,0,1,4,0,2,1,0,8,0,2,0,2,12,4,1,0,5,4,2,0,0,0,0,0,8,4,0,9,5,0,2,0,44,12,3,1,7,8,2,11,0,18,2,10,10,6,10,1,2,5,8,0,4,19,0,4,7,2,0,3,1,0,0,4,0,7,0,2,0,2,2,3,0,5,0,0,1,0,6,9,0,3,0,4,28,8,0,1,0,1,3,0,4,0,12,1,9,0,0,2,0,7,2,38,0,0,1,0,1,0,2,11,1,3,0,1,18,5,9,5,7,2
640,1,3,1,7,3,2,3,8,4,0,0,2,5,0,1,1,3,1,2,5,13,14,0,4,0,3,0,10,15,1,13,18,2,6,0,4,5,1,13,6,6,0,12,19,0,1,0,3,8,19,16,0,0,1,1,11,31,6,7,0,1,5,3,0,0,7,4,0,0,0,8,1,1,1,0,5,0,0,0,1,3,1,2,0,0,0,2,0,1,1,0,0,7,4,10,14,3,10,0,0,22,1,0,0,12,0,6,19,0,15,1,5,7,6,2,5,2,7,7,17,3,4,0,2,1,3,0,2,2,0,0,3,0,0,0,8,6,0,0,5,0,12,0,0,3,0,10,7,0,3,3,12,22,14,0,0,0,0,5,0,0,1,22,0,3,0,1,17,3,10,1,31,0,0,0,0,15,1,1,4,2,4,8,2,26,4,9,6,0,6
641,1,3,2,4,7,4,1,2,1,0,0,0,4,3,0,1,0,5,3,4,7,13,4,3,0,0,1,11,16,0,8,24,8,19,3,5,9,0,6,3,5,1,10,27,1,0,1,4,5,17,17,0,0,4,0,10,36,5,4,0,0,2,4,6,2,2,9,0,0,0,5,0,0,0,0,5,1,2,0,2,3,1,1,0,1,1,0,0,2,0,3,0,3,8,2,6,1,0,0,0,6,3,0,0,2,0,1,7,0,9,2,9,9,9,1,4,1,7,2,1,1,5,0,3,0,1,0,0,0,0,0,0,0,1,0,4,2,0,0,1,0,9,0,0,2,0,9,5,0,3,3,14,23,12,7,0,0,1,1,0,1,4,16,1,7,0,0,0,0,15,1,25,0,0,0,0,8,0,6,7,2,1,5,4,29,4,10,6,3,4
642,0,6,0,3,4,2,0,4,4,0,0,0,2,4,0,5,2,1,10,8,8,7,0,9,1,2,0,12,19,1,7,15,8,24,1,0,7,0,2,6,55,0,4,34,1,3,2,1,6,8,19,0,0,0,1,9,26,2,18,2,3,2,10,1,0,2,10,2,0,0,0,0,3,0,0,5,0,0,0,6,3,0,3,0,6,1,0,0,6,0,6,0,5,3,6,8,1,0,0,8,10,5,0,0,8,1,1,12,0,36,4,10,8,6,2,11,7,6,7,1,1,7,0,2,0,3,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,13,0,0,0,0,7,2,0,5,11,3,27,8,3,0,0,0,5,0,3,5,17,0,2,0,0,0,1,7,3,24,0,0,7,0,8,0,4,2,0,1,1,2,18,13,9,7,3,6
643,1,1,0,6,13,5,2,5,2,0,0,2,2,3,1,8,10,1,10,0,5,15,4,14,4,3,10,19,6,1,6,17,9,20,0,0,6,4,4,3,19,0,9,17,7,0,1,4,10,13,26,0,0,4,3,12,33,14,17,3,4,11,18,1,2,10,5,1,0,0,9,0,1,0,0,2,0,1,0,2,24,0,4,0,11,12,0,0,1,0,2,0,10,12,0,9,6,0,0,1,35,15,0,0,6,0,5,13,0,27,2,6,10,8,25,5,0,7,7,0,1,7,0,2,0,2,0,4,4,0,0,5,0,3,0,5,0,1,5,5,0,11,0,0,0,0,5,2,9,7,1,13,32,19,3,0,0,0,4,0,0,2,13,0,7,2,0,5,4,12,2,27,0,2,0,0,0,0,2,2,3,1,0,2,14,13,12,9,4,8
